lane,stage,fold,target_variant,feature_variant,outlier_policy,imputation,synthesis,model,config_key,status,error,n_train,n_test,n_features,balanced_accuracy,accuracy,f1_weighted,f1_macro,precision_weighted,precision_macro,recall_weighted,recall_macro,roc_auc,pr_auc,sensitivity,specificity,ordinal_mae,adjacent_error_rate,distant_error_rate,recall_class_0,recall_class_1
strict,final_5x2,2,severity_binary,all,none,mean,none,extra_trees,severity_binary|all|none|mean|none|extra_trees,ok,,126,126,55,0.5856481481481481,0.5952380952380952,0.5947424151742553,0.585820174025137,0.5943211608758262,0.5860687516154045,0.5952380952380952,0.5856481481481481,0.6563786008230452,0.7334955813826312,0.6527777777777778,0.5185185185185185,,,,0.5185185185185185,0.6527777777777778
strict,final_5x2,3,severity_binary,all,none,gain,random_over,balanced_rf,severity_binary|all|none|gain|random_over|balanced_rf,ok,,144,126,55,0.6137003841229194,0.626984126984127,0.6230709481507684,0.6141265393888056,0.6230667480667481,0.6185897435897436,0.626984126984127,0.6137003841229194,0.6683738796414852,0.7162340121349504,0.7183098591549296,0.509090909090909,,,,0.509090909090909,0.7183098591549296
strict,final_5x2,3,severity_binary,all,none,gain,smote,balanced_rf,severity_binary|all|none|gain|smote|balanced_rf,ok,,144,126,55,0.6318822023047375,0.6428571428571429,0.640427599611273,0.6326530612244898,0.6400375939849624,0.6355263157894737,0.6428571428571429,0.6318822023047375,0.6645326504481435,0.7163612974123067,0.7183098591549296,0.5454545454545454,,,,0.5454545454545454,0.7183098591549296
strict,final_5x2,3,severity_binary,all,none,gain,random_over,rf_balanced,severity_binary|all|none|gain|random_over|rf_balanced,ok,,144,126,55,0.6480153649167734,0.6587301587301587,0.6564085951841053,0.6489795918367347,0.6561821219715958,0.6521052631578947,0.6587301587301587,0.6480153649167734,0.6683738796414852,0.7370076309068536,0.7323943661971831,0.5636363636363636,,,,0.5636363636363636,0.7323943661971831
strict,final_5x2,3,severity_binary,all,none,gain,smote,catboost_balanced,severity_binary|all|none|gain|smote|catboost_balanced,ok,,144,126,55,0.617797695262484,0.626984126984127,0.6256137173958638,0.6183048662584596,0.624954624954625,0.6195426195426195,0.626984126984127,0.617797695262484,0.6355953905249679,0.6890453430947748,0.6901408450704225,0.5454545454545454,,,,0.5454545454545454,0.6901408450704225
strict,final_5x2,3,severity_binary,all,none,gain,adasyn,rf_balanced,severity_binary|all|none|gain|adasyn|rf_balanced,ok,,138,126,55,0.617797695262484,0.626984126984127,0.6256137173958638,0.6183048662584596,0.624954624954625,0.6195426195426195,0.626984126984127,0.617797695262484,0.6645326504481435,0.7271639196043684,0.6901408450704225,0.5454545454545454,,,,0.5454545454545454,0.6901408450704225
strict,final_5x2,3,severity_binary,missing_indicators,none,mean,smote,rf_balanced,severity_binary|missing_indicators|none|mean|smote|rf_balanced,ok,,144,126,108,0.6046094750320102,0.6190476190476191,0.6142670401493932,0.6047058823529412,0.6145332358636965,0.6100188526797738,0.6190476190476191,0.6046094750320102,0.6555697823303457,0.7221390440368738,0.7183098591549296,0.4909090909090909,,,,0.4909090909090909,0.7183098591549296
strict,final_5x2,3,severity_binary,all,none,gain,none,balanced_rf,severity_binary|all|none|gain|none|balanced_rf,ok,,126,126,55,0.6409731113956466,0.6507936507936508,0.6489885003712867,0.6417678986818299,0.6485029567382509,0.643921568627451,0.6507936507936508,0.6409731113956466,0.6596670934699103,0.7122193569261241,0.7183098591549296,0.5636363636363636,,,,0.5636363636363636,0.7183098591549296
strict,final_5x2,3,severity_binary,drop_gt50_missing,none,gain,none,catboost_balanced,severity_binary|drop_gt50_missing|none|gain|none|catboost_balanced,ok,,126,126,43,0.5793854033290653,0.5952380952380952,0.5892665898567151,0.5786505802898171,0.5894151138716357,0.5842391304347826,0.5952380952380952,0.5793854033290653,0.6122919334186939,0.6593797733213921,0.704225352112676,0.45454545454545453,,,,0.45454545454545453,0.704225352112676
strict,final_5x2,3,severity_binary,missing_indicators,none,raw,none,catboost_balanced,severity_binary|missing_indicators|none|raw|none|catboost_balanced,ok,,126,126,108,0.6298335467349552,0.6428571428571429,0.6391104822720122,0.6305466866488565,0.6393849206349206,0.6354166666666666,0.6428571428571429,0.6298335467349552,0.6327784891165172,0.673916716668608,0.7323943661971831,0.5272727272727272,,,,0.5272727272727272,0.7323943661971831
strict,final_5x2,3,severity_binary,drop_gt50_missing,none,raw,none,catboost_balanced,severity_binary|drop_gt50_missing|none|raw|none|catboost_balanced,ok,,126,126,43,0.6066581306017925,0.6190476190476191,0.6157806157806157,0.6070686070686071,0.6153370439084725,0.6103896103896104,0.6190476190476191,0.6066581306017925,0.6330345710627401,0.6671714960639301,0.704225352112676,0.509090909090909,,,,0.509090909090909,0.704225352112676
strict,final_5x2,3,severity_binary,all,none,gain,random_over,catboost_balanced,severity_binary|all|none|gain|random_over|catboost_balanced,ok,,144,126,55,0.6227912932138284,0.6349206349206349,0.6317897567897568,0.6234407484407485,0.6315634478899785,0.62708719851577,0.6349206349206349,0.6227912932138284,0.6427656850192061,0.7014164676823227,0.7183098591549296,0.5272727272727272,,,,0.5272727272727272,0.7183098591549296
strict,final_5x2,3,severity_binary,all,none,gain,smote,rf_balanced,severity_binary|all|none|gain|smote|rf_balanced,ok,,144,126,55,0.626888604353393,0.6349206349206349,0.634075543797766,0.6273148148148149,0.6335503616454767,0.6280692685448437,0.6349206349206349,0.626888604353393,0.6604353393085788,0.723544197897797,0.6901408450704225,0.5636363636363636,,,,0.5636363636363636,0.6901408450704225
strict,final_5x2,3,severity_binary,all,none,mean,none,balanced_rf,severity_binary|all|none|mean|none|balanced_rf,ok,,126,126,55,0.6430217669654289,0.6507936507936508,0.6499853027630805,0.6435185185185185,0.6495054298104181,0.6443525458774877,0.6507936507936508,0.6430217669654289,0.6548015364916773,0.7270583755627484,0.704225352112676,0.5818181818181818,,,,0.5818181818181818,0.704225352112676
strict,final_5x2,3,severity_binary,all,none,mean,none,easy_ensemble,severity_binary|all|none|mean|none|easy_ensemble,ok,,126,126,55,0.6169014084507043,0.6190476190476191,0.620209945152737,0.6155606407322655,0.6226133256236975,0.6154819124715406,0.6190476190476191,0.6169014084507043,0.6480153649167734,0.6914647821789762,0.6338028169014085,0.6,,,,0.6,0.6338028169014085
strict,final_5x2,3,severity_binary,all,none,mean,none,catboost_balanced,severity_binary|all|none|mean|none|catboost_balanced,ok,,126,126,55,0.5784891165172855,0.5873015873015873,0.5863462669018223,0.5787037037037037,0.5856851571506521,0.5792194365469113,0.5873015873015873,0.5784891165172855,0.6256081946222792,0.6772993025925138,0.647887323943662,0.509090909090909,,,,0.509090909090909,0.647887323943662
strict,final_5x2,3,severity_binary,all,none,mean,none,rf_balanced,severity_binary|all|none|mean|none|rf_balanced,ok,,126,126,55,0.6500640204865558,0.6587301587301587,0.6574763797451518,0.6507895584917821,0.6569729069729069,0.6522869022869022,0.6587301587301587,0.6500640204865558,0.6629961587708068,0.7071777438422029,0.7183098591549296,0.5818181818181818,,,,0.5818181818181818,0.7183098591549296
