lane,stage,target_variant,feature_variant,outlier_policy,imputation,synthesis,model,n_rows,n_success,n_folds,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,precision_weighted_mean,precision_weighted_std,precision_macro_mean,precision_macro_std,recall_weighted_mean,recall_weighted_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,ordinal_mae_mean,ordinal_mae_std,adjacent_error_rate_mean,adjacent_error_rate_std,distant_error_rate_mean,distant_error_rate_std,n_train_mean,n_train_std,n_features_mean,n_features_std,recall_class_0_mean,recall_class_0_std,recall_class_1_mean,recall_class_1_std,recall_class_2_mean,recall_class_2_std,recall_class_3_mean,recall_class_3_std
strict,selection,severity_binary,drop_gt70_missing,none,mice,smote_ctgan,rf,10,10,10,0.6799484997760861,0.03945775287906413,0.6825490196078432,0.04671963819535864,0.6815112062375074,0.04533752828108984,0.6769495120455656,0.04340659506226651,0.6899750383959052,0.03978632441252213,0.683531037753444,0.043232277855351595,0.6825490196078432,0.04671963819535864,0.6799484997760861,0.03945775287906413,0.7111434542469025,0.051663748899413386,0.7608452443408715,0.056854016757828855,0.6995073891625616,0.10752829399790681,0.6603896103896104,0.06909438390048785,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6603896103896104,0.06909438390048785,0.6995073891625616,0.10752829399790681,,,,
strict,selection,severity_binary,all,none,gain,smote,catboost,10,10,10,0.6799410359755187,0.06440693929465241,0.6866666666666668,0.06802712844609975,0.685251863230904,0.06687505116223869,0.6793097443193841,0.06683728145611863,0.6899132582048204,0.06499314647955907,0.6849426945939779,0.06864961197677158,0.6866666666666668,0.06802712844609975,0.6799410359755187,0.06440693929465241,0.7227198089267055,0.06376573314605581,0.7634811706988727,0.06064879363139213,0.731527093596059,0.10572500508046678,0.6283549783549784,0.07263222734159144,,,,,,,228.8,1.0327955589886488,55.0,0.0,0.6283549783549784,0.07263222734159144,0.731527093596059,0.10572500508046678,,,,
strict,selection,severity_binary,all,none,gain,adasyn,rf,10,10,10,0.679927974324526,0.08097531810936032,0.6904313725490197,0.0829891804201723,0.6880836562073209,0.08197675811146449,0.6809625408989416,0.0829385475132204,0.6913474268637806,0.08238827399704517,0.6878463816219733,0.08644017742592197,0.6904313725490197,0.0829891804201723,0.679927974324526,0.08097531810936032,0.7195626212867593,0.07494945561603296,0.7564676560229162,0.07028178433938231,0.7589901477832512,0.10485761966829626,0.6008658008658008,0.08085444969373999,,,,,,,215.0,6.018490028422594,55.0,0.0,0.6008658008658008,0.08085444969373999,0.7589901477832512,0.10485761966829626,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,adasyn_ctgan,stacking,10,10,10,0.6783848335572473,0.0646564100860477,0.6763137254901961,0.06643769470370585,0.6766464872699711,0.06523631633281524,0.6733989964269731,0.06547984887886352,0.6874848839944747,0.06460807451641332,0.6790054591141548,0.06699376915003409,0.6763137254901961,0.06643769470370585,0.6783848335572473,0.0646564100860477,0.7129049111807733,0.060688981595066104,0.7600864983902034,0.05710300067364402,0.6647783251231527,0.10043437143870806,0.6919913419913419,0.08448677946430241,,,,,,,427.8,8.35064867739826,47.0,0.0,0.6919913419913419,0.08448677946430241,0.6647783251231527,0.10043437143870806,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,adasyn_ctgan,catboost,10,10,10,0.6781926406926406,0.038042073789298504,0.6786666666666668,0.03954726919672773,0.6787601635153706,0.0382678383973476,0.6745835068064064,0.038610510249529835,0.6866282026064187,0.038666126811152106,0.6789012613502619,0.04115576766325753,0.6786666666666668,0.03954726919672773,0.6781926406926406,0.038042073789298504,0.7104941035975518,0.04418904887082195,0.7618386420949709,0.04962084944183428,0.6821428571428572,0.07872028475614094,0.6742424242424242,0.07288407304957575,,,,,,,427.2,7.495183638696105,47.0,0.0,0.6742424242424242,0.07288407304957575,0.6821428571428572,0.07872028475614094,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,smote_ctgan,rf,10,10,10,0.677901552470518,0.06147389502406535,0.6825490196078431,0.06091874936065341,0.6816993927120831,0.06068072034118347,0.6761837013571936,0.06181006750714844,0.6864692170282805,0.06077798757156334,0.6801814133554366,0.06257943530956114,0.6825490196078431,0.06091874936065341,0.677901552470518,0.06147389502406535,0.7080721003134796,0.05319222671545637,0.7560674404296506,0.05320261726610444,0.7094827586206897,0.08642253505429556,0.6463203463203463,0.09687043982121087,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6463203463203463,0.09687043982121087,0.7094827586206897,0.08642253505429556,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,adasyn_ctgan,stacking,10,10,10,0.6773025824749963,0.03835315659160888,0.6748235294117647,0.039884835709980235,0.6756862827158339,0.039690429631760275,0.6724716006039048,0.039624917686785076,0.6843168712585328,0.0365476050847793,0.6754653583409206,0.0380077261197667,0.6748235294117647,0.039884835709980235,0.6773025824749963,0.03835315659160888,0.7119905956112853,0.043785726012527934,0.7575737166729195,0.05262382302573941,0.6576354679802956,0.06319439546319217,0.696969696969697,0.05486252773333442,,,,,,,427.2,7.495183638696105,47.0,0.0,0.696969696969697,0.05486252773333442,0.6576354679802956,0.06319439546319217,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,none,rf,10,10,10,0.6770824003582624,0.0377539247634845,0.6846274509803922,0.043624031101426326,0.6829252900555,0.0404444636295679,0.6766692312069548,0.03936121524896522,0.6888792111160398,0.046112339235772126,0.6844058093480883,0.05093223666338234,0.6846274509803922,0.043624031101426326,0.6770824003582624,0.0377539247634845,0.7019256605463502,0.05287581810883347,0.7617534925847884,0.05899196558892538,0.7307881773399015,0.09393609192350556,0.6233766233766234,0.06331143136646557,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6233766233766234,0.06331143136646557,0.7307881773399015,0.09393609192350556,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,none,stacking,10,10,10,0.6769405881474847,0.04836878319810432,0.6785490196078431,0.05226177467710372,0.6785916901406762,0.05075115934540717,0.6741887215861943,0.05036875653502758,0.6853419232144911,0.048721705279529084,0.6782524074280416,0.05208391651437936,0.6785490196078431,0.05226177467710372,0.6769405881474847,0.04836878319810432,0.7226190476190476,0.0527353238795659,0.7678404435850655,0.0540713949835923,0.6891625615763546,0.09444241824561168,0.6647186147186147,0.05983194545345164,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6647186147186147,0.05983194545345164,0.6891625615763546,0.09444241824561168,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,random_over,rf,10,10,10,0.6764722346618898,0.05811242368081712,0.6864705882352942,0.05704747994961581,0.6837252655077979,0.05653290966557699,0.6764069168593194,0.05850362393392907,0.6882730815322817,0.05914378088977693,0.6840009028978947,0.062438218741634535,0.6864705882352942,0.05704747994961581,0.6764722346618898,0.05811242368081712,0.7224996268099717,0.059010407510456594,0.7699555626493347,0.061022165270320686,0.748399014778325,0.08476201371134516,0.6045454545454545,0.09466820837195238,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.6045454545454545,0.09466820837195238,0.748399014778325,0.08476201371134516,,,,
strict,selection,severity_binary,all,none,gain,random_over,catboost,10,10,10,0.6764330497089117,0.055676399753929726,0.6865882352941177,0.05638543567777285,0.6833679342762699,0.055913061889301514,0.6760482298807172,0.057342513710535205,0.6891642454419858,0.05608059055778098,0.6851643713115478,0.05968432594855368,0.6865882352941177,0.05638543567777285,0.6764330497089117,0.055676399753929726,0.7296107628004179,0.05684178882618835,0.7686111693386707,0.06433016276339301,0.752216748768473,0.0934803969471328,0.6006493506493507,0.0897695941189276,,,,,,,228.8,1.0327955589886488,55.0,0.0,0.6006493506493507,0.0897695941189276,0.752216748768473,0.0934803969471328,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,adasyn,rf,10,10,10,0.6763621436035229,0.059702975391402686,0.6785882352941177,0.06493777684680381,0.6784256689922393,0.06375294592418082,0.6740079636166085,0.062569867901685,0.6846596234216096,0.060118837908247694,0.6781217963613833,0.06298101460441967,0.6785882352941177,0.06493777684680381,0.6763621436035229,0.059702975391402686,0.6913830422451113,0.057692037001618096,0.7517692568262412,0.07025243516988686,0.6921182266009852,0.10674971438861815,0.6606060606060605,0.0606901773163628,,,,,,,215.8,4.638007234913624,47.0,0.0,0.6606060606060605,0.0606901773163628,0.6921182266009852,0.10674971438861815,,,,
strict,selection,severity_binary,all,none,gain,smote,rf,10,10,10,0.6762781758471414,0.06959660153724033,0.6845490196078432,0.07040309780795188,0.6831766153635344,0.06948258348587819,0.6765496928836772,0.07071508050050064,0.6857698526839765,0.07005308370295799,0.6809660981264934,0.0734148908156758,0.6845490196078432,0.07040309780795188,0.6762781758471414,0.06959660153724033,0.7269499178981939,0.06875071966823075,0.7694020732473597,0.06781446141360993,0.7380541871921182,0.08955318260471859,0.6145021645021644,0.07911182208039153,,,,,,,228.8,1.0327955589886488,55.0,0.0,0.6145021645021644,0.07911182208039153,0.7380541871921182,0.08955318260471859,,,,
strict,selection,severity_binary,all,none,pmm,smote,rf,10,10,10,0.6762165994924615,0.05343356725933675,0.6847450980392157,0.05607597843409595,0.6832005681163538,0.05521373568413338,0.6765902363828027,0.05538009204372175,0.6855709722898438,0.05519310801396736,0.6810078511298387,0.058245675211923024,0.6847450980392157,0.05607597843409595,0.6762165994924615,0.05343356725933675,0.7174167786236751,0.07222206662443463,0.7665874414588697,0.07225569136771753,0.7379310344827587,0.08566134358298955,0.6145021645021644,0.05919340720249519,,,,,,,228.8,1.0327955589886488,55.0,0.0,0.6145021645021644,0.05919340720249519,0.7379310344827587,0.08566134358298955,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,adasyn_ctgan,stacking,10,10,10,0.6757967607105538,0.04831657302665032,0.6765098039215686,0.045520780793441996,0.675882893313968,0.045384625578540796,0.6714765137846012,0.04625351247409271,0.6850736122355011,0.04840868844282107,0.6771338986566601,0.04740984088980121,0.6765098039215686,0.045520780793441996,0.6757967607105538,0.04831657302665032,0.7050212718316167,0.05748714916960804,0.7480918762554385,0.06109046572862926,0.6818965517241379,0.07604296152921827,0.6696969696969697,0.10874430535221635,,,,,,,429.2,5.5136195008360875,47.0,0.0,0.6696969696969697,0.10874430535221635,0.6818965517241379,0.07604296152921827,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,smote_ctgan,catboost,10,10,10,0.6757669055082849,0.04150218310199656,0.6784313725490196,0.04293913704730164,0.6785196874495716,0.04200016223747494,0.6736814286255375,0.04184821020518234,0.6831377548702646,0.041682307676499435,0.6761992038434009,0.04294630357750448,0.6784313725490196,0.04293913704730164,0.6757669055082849,0.04150218310199656,0.6959975369458128,0.04861312001106017,0.7545432341482923,0.047901109479236786,0.6956896551724138,0.072666940017265,0.6558441558441558,0.06273323266748675,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6558441558441558,0.06273323266748675,0.6956896551724138,0.072666940017265,,,,
strict,selection,severity_binary,all,none,raw,none,catboost,10,10,10,0.6756512165994925,0.03469817924024776,0.6806666666666666,0.03669737625590779,0.6800520465673429,0.0361755323267405,0.6744376132165323,0.03625160386756518,0.6835150186922243,0.03458670028387903,0.6773974432016994,0.03669171027345839,0.6806666666666666,0.03669737625590779,0.6756512165994925,0.03469817924024776,0.7234661889834304,0.049607673347295204,0.7619296055136058,0.05222178901888388,0.7134236453201971,0.07058857670677639,0.6378787878787879,0.06037413536270145,,,,,,,201.6,0.5163977794943222,55.0,0.0,0.6378787878787879,0.06037413536270145,0.7134236453201971,0.07058857670677639,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,random_over,stacking,10,10,10,0.6755915061949544,0.04813820678741201,0.6884313725490196,0.04640808239407849,0.683951860614119,0.04640833056444837,0.6756430025308037,0.04897558762547921,0.6902383613053734,0.0497176797152292,0.6870257288762891,0.05346951594543246,0.6884313725490196,0.04640808239407849,0.6755915061949544,0.04813820678741201,0.7165472458575907,0.05639373854217013,0.7539033487639764,0.056046226190147166,0.7695812807881773,0.08142051068187331,0.5816017316017316,0.09280221519295041,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.5816017316017316,0.09280221519295041,0.7695812807881773,0.08142051068187331,,,,
strict,selection,severity_binary,all,none,gain,adasyn,catboost,10,10,10,0.6754814151365875,0.0528089114656143,0.6824705882352942,0.05588630494759388,0.6812998426831787,0.053698040210259326,0.6751480982823204,0.05392369916876966,0.6856844469877632,0.05541695576403515,0.6805970330346929,0.059350403423201574,0.6824705882352942,0.05588630494759388,0.6754814151365875,0.0528089114656143,0.7222719808926705,0.06481742257487362,0.7629326400567208,0.06382990576201478,0.7275862068965517,0.09330537061950163,0.6233766233766234,0.06331143136646551,,,,,,,215.0,6.018490028422594,55.0,0.0,0.6233766233766234,0.06331143136646551,0.7275862068965517,0.09330537061950163,,,,
