lane,stage,target_variant,feature_variant,outlier_policy,imputation,synthesis,model,n_rows,n_success,n_folds,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,precision_weighted_mean,precision_weighted_std,precision_macro_mean,precision_macro_std,recall_weighted_mean,recall_weighted_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,ordinal_mae_mean,ordinal_mae_std,adjacent_error_rate_mean,adjacent_error_rate_std,distant_error_rate_mean,distant_error_rate_std,n_train_mean,n_train_std,n_features_mean,n_features_std,recall_class_0_mean,recall_class_0_std,recall_class_1_mean,recall_class_1_std,recall_class_2_mean,recall_class_2_std,recall_class_3_mean,recall_class_3_std
strict,final_5x2,severity_binary,all,none,mean,none,extra_trees,10,10,10,0.640133850239484,0.03982759547082091,0.6476190476190476,0.038736518979308174,0.6462717206162052,0.03863638768527489,0.6393233134237518,0.03954544179933942,0.6486405655590326,0.03951160270831607,0.6423645782687185,0.04024567727082689,0.6476190476190476,0.038736518979308174,0.640133850239484,0.03982759547082091,0.6967207679296881,0.038148255267977355,0.7507133826641655,0.032285321798202565,0.6934663536776213,0.06142195427231775,0.5868013468013469,0.07871490924549113,,,,,,,126.0,0.0,55.0,0.0,0.5868013468013469,0.07871490924549113,0.6934663536776213,0.06142195427231775,,,,
strict,final_5x2,severity_binary,missing_indicators,none,pmm,random_over,balanced_rf,10,10,10,0.63937135438896,0.03738660037545869,0.6507936507936508,0.033253452618985546,0.6479970325409645,0.035492153692605354,0.639546033700654,0.03780524272012449,0.6483009499503005,0.035747225022788494,0.642939189933346,0.03612175086365309,0.6507936507936508,0.033253452618985546,0.63937135438896,0.03738660037545869,0.7084393722040436,0.03664142880022682,0.7636880545251921,0.04037597572157722,0.7229851330203443,0.028059134370535765,0.5557575757575758,0.07407410808420128,,,,,,,143.0,1.0540925533894598,108.0,0.0,0.5557575757575758,0.07407410808420128,0.7229851330203443,0.028059134370535765,,,,
strict,final_5x2,severity_binary,all,none,mean,none,rf,10,10,10,0.6393175297576705,0.04528263460772217,0.6563492063492063,0.0406495922587429,0.6497033214756558,0.04488884824842618,0.6391542659565175,0.048246253654430124,0.6522177747233538,0.0443780526467002,0.6485967971553268,0.04605121771634885,0.6563492063492063,0.0406495922587429,0.6393175297576705,0.04528263460772217,0.7012232260002212,0.036314805878635455,0.7458956275944149,0.031070687042916306,0.7635172143974961,0.033445613190085925,0.5151178451178451,0.08367098587996505,,,,,,,126.0,0.0,55.0,0.0,0.5151178451178451,0.08367098587996505,0.7635172143974961,0.033445613190085925,,,,
strict,final_5x2,severity_binary,all,none,gain,random_over,rf,10,10,10,0.637683525394793,0.018029920196786606,0.6492063492063492,0.017062979361478454,0.646807485364927,0.017625518975439017,0.6384186960352125,0.01815612087494105,0.6465645873774265,0.017620458166506633,0.6413884228259735,0.017665243945461193,0.6492063492063492,0.017062979361478454,0.637683525394793,0.018029920196786606,0.6987439667936538,0.02446920878612349,0.7413905667055125,0.02582587679362869,0.7230438184663537,0.01882384745589906,0.5523232323232323,0.03291185272655019,,,,,,,143.0,1.0540925533894598,55.0,0.0,0.5523232323232323,0.03291185272655019,0.7230438184663537,0.01882384745589906,,,,
strict,final_5x2,severity_binary,all,none,gain,smote,stacking,10,10,10,0.6316720609854413,0.025385740990682092,0.6476190476190476,0.023424278964210243,0.641358525808726,0.025545720038378114,0.6311447426503143,0.027306676736761248,0.6448903105968347,0.023905665584344923,0.6409250679581613,0.024468148185730995,0.6476190476190476,0.023424278964210243,0.6316720609854413,0.025385740990682092,0.7032265930035884,0.03225603060608038,0.7545362873380224,0.03257736123917544,0.7480242566510172,0.05352693604387309,0.5153198653198653,0.07297716038143869,,,,,,,143.0,1.0540925533894598,55.0,0.0,0.5153198653198653,0.07297716038143869,0.7480242566510172,0.05352693604387309,,,,
strict,final_5x2,severity_binary,all,none,mean,none,easy_ensemble,10,10,10,0.6289240408782663,0.03665304198976679,0.626984126984127,0.032183928731736595,0.6275575708477199,0.031454543207722924,0.6238519700315521,0.033202403025874246,0.6378524196864305,0.03851117837067336,0.6284987317353751,0.03761266691590202,0.626984126984127,0.032183928731736595,0.6289240408782663,0.03665304198976679,0.669571230695057,0.04490133921409256,0.7249979100337661,0.04081377614207029,0.6124608763693271,0.047630549948310556,0.6453872053872054,0.0896755484139495,,,,,,,126.0,0.0,55.0,0.0,0.6453872053872054,0.0896755484139495,0.6124608763693271,0.047630549948310556,,,,
strict,final_5x2,severity_binary,all,none,mean,none,catboost,10,10,10,0.6260393844548775,0.031181309582834778,0.6404761904761905,0.029232504966267267,0.6358489585576874,0.029567814281363056,0.6261118541804658,0.03112004583759806,0.637475581759532,0.031090871604255287,0.6327389206251242,0.03212961801803639,0.6404761904761905,0.029232504966267267,0.6260393844548775,0.031181309582834778,0.6966176303989293,0.0421326642943088,0.7457530524245305,0.036971104450856926,0.731338028169014,0.04438470095609833,0.5207407407407407,0.06521781129073907,,,,,,,126.0,0.0,55.0,0.0,0.5207407407407407,0.06521781129073907,0.731338028169014,0.04438470095609833,,,,
strict,final_5x2,mayo_4class,drop_gt50_missing,none,pmm,adasyn,rf_balanced,10,10,10,0.38544723568500744,0.044306003914332065,0.39444444444444443,0.038709408382977074,0.3913841905436876,0.04167561321709231,0.3806410052616989,0.043494324638587226,0.3987039593261146,0.04684827201102735,0.3868864092009352,0.04602849243773779,0.39444444444444443,0.038709408382977074,0.38544723568500744,0.044306003914332065,,,,,,,,,0.8682539682539682,0.06362420112405257,0.3865079365079365,0.04427563051709096,0.21904761904761902,0.03453369073456237,172.8,3.9665266081716055,42.9,0.5676462121975466,0.32865612648221343,0.11207100030785676,0.296875,0.08869472065586667,0.4613636363636363,0.05674237366992121,0.4548941798941799,0.0874027392196678
strict,final_5x2,mayo_4class,drop_gt50_missing,none,gain,adasyn,rf_balanced,10,10,10,0.38504403833887524,0.03848522947936669,0.39285714285714285,0.03245461414387645,0.3916535097620132,0.038533570777171185,0.38060163572057487,0.039756441500721884,0.4012117122214825,0.045578321008515554,0.3876509469916146,0.04206924169209773,0.39285714285714285,0.03245461414387645,0.38504403833887524,0.03848522947936669,,,,,,,,,0.8746031746031745,0.05288359126653229,0.3849206349206349,0.043025015786483045,0.22222222222222224,0.028980029497627836,175.3,1.2516655570345732,42.9,0.5676462121975466,0.3055335968379447,0.10123602314946856,0.303125,0.08339841208853373,0.4409090909090909,0.07202948075154374,0.4906084656084656,0.0758158216545041
strict,final_5x2,mayo_4class,all,none,mean,none,balanced_rf,10,10,10,0.37767664350544783,0.034095088900170115,0.38015873015873014,0.03140246185338397,0.3779650738361392,0.03461047472879169,0.36992836219671615,0.033507273713764836,0.3897588184044123,0.04428444250346268,0.37705417711259337,0.03903383726980087,0.38015873015873014,0.03140246185338397,0.37767664350544783,0.034095088900170115,,,,,,,,,0.8857142857142858,0.06229021228682089,0.4007936507936508,0.03764616262105214,0.21904761904761902,0.03473576203633832,126.0,0.0,55.0,0.0,0.33300395256917,0.1327898867319034,0.30625,0.09409658158863514,0.4022727272727272,0.08092242541349447,0.46917989417989414,0.06713547568976015
strict,final_5x2,mayo_4class,drop_gt50_missing,none,pmm,smote,rf,10,10,10,0.37734236124181775,0.023403661268075145,0.3888888888888889,0.024246432248443604,0.3872603429161683,0.024929287402280374,0.37639021087787267,0.023133752842051693,0.39882027962630323,0.03340578347470098,0.3897877484253804,0.03187405067388956,0.3888888888888889,0.024246432248443604,0.37734236124181775,0.023403661268075145,,,,,,,,,0.8658730158730158,0.048701684687809416,0.4,0.038736518979308195,0.2111111111111111,0.03244383008837226,176.0,0.0,42.9,0.5676462121975466,0.3108695652173913,0.09681351811170759,0.31875,0.05855612217731332,0.4613636363636363,0.09156957041449584,0.41838624338624336,0.09765701805397384
strict,final_5x2,mayo_4class,drop_gt50_missing,none,mice,adasyn,extra_trees,10,10,10,0.37614196768408725,0.03978474690930203,0.38492063492063494,0.03838258764165848,0.3783615817193617,0.03864879359459545,0.368870343476208,0.03867625829678625,0.38791358107636176,0.042590266955964885,0.37912489371759095,0.042720061123315924,0.38492063492063494,0.03838258764165848,0.37614196768408725,0.03978474690930203,,,,,,,,,0.888888888888889,0.05291005291005294,0.38571428571428573,0.043982227387556416,0.22936507936507936,0.02810963271775555,173.0,3.43187671366233,42.9,0.5676462121975466,0.33715415019762845,0.12214369635626154,0.246875,0.07857509235685879,0.46590909090909094,0.09043436656297972,0.4546296296296296,0.09187817526748178
strict,final_5x2,mayo_4class,drop_gt70_missing,none,pmm,smote,extra_trees,10,10,10,0.373351740097664,0.027860119322007753,0.39285714285714285,0.02516706030481542,0.38671072836831666,0.027907790620618263,0.3698025130715663,0.02831774869512929,0.39449117216693175,0.03383606418030354,0.38078547192182954,0.03311948320116744,0.39285714285714285,0.02516706030481542,0.373351740097664,0.027860119322007753,,,,,,,,,0.8476190476190476,0.0375624113212674,0.40476190476190477,0.04963402920448074,0.20238095238095238,0.03266954771224463,176.0,0.0,47.1,0.31622776601683744,0.2383399209486166,0.12800060277839811,0.290625,0.11126833494355484,0.5022727272727272,0.09428699131346707,0.4621693121693122,0.038439273808627265
strict,final_5x2,mayo_4class,drop_gt50_missing,none,pmm,smote,rf_balanced,10,10,10,0.3709365589121024,0.03223186602822475,0.38015873015873014,0.0339717976031577,0.3780722344696033,0.03806327258078453,0.36760560714610896,0.03449098114204722,0.3869671561102156,0.04307848960242344,0.37607508695009473,0.039077208183653324,0.38015873015873014,0.0339717976031577,0.3709365589121024,0.03223186602822475,,,,,,,,,0.884920634920635,0.055649957587202724,0.4007936507936508,0.05307513927973251,0.21904761904761902,0.03745045157499764,176.0,0.0,42.9,0.5676462121975466,0.2891304347826087,0.08815130199675453,0.31875,0.0733617369235792,0.4318181818181818,0.09340021216619657,0.4440476190476191,0.08201307102099942
strict,final_5x2,mayo_4class,drop_gt70_missing,none,mice,smote,extra_trees,10,10,10,0.3708474006368028,0.04360531202500749,0.3833333333333333,0.03704648405594773,0.3764262012832401,0.039121608654475434,0.364990194981587,0.043217548606433995,0.38146537062942815,0.043135872999013045,0.3721118597338584,0.04474867372198136,0.3833333333333333,0.03704648405594773,0.3708474006368028,0.04360531202500749,,,,,,,,,0.8603174603174603,0.06568096352881572,0.40714285714285714,0.0549921036448407,0.20952380952380953,0.04118836075349962,176.0,0.0,47.1,0.31622776601683744,0.2960474308300395,0.13777978072975947,0.240625,0.08596117098240733,0.47727272727272724,0.06943296507508848,0.46944444444444444,0.0630848998835239
strict,final_5x2,mayo_4class,drop_gt50_missing,none,pmm,random_over,rf_balanced,10,10,10,0.37021053247276076,0.030898494777442706,0.3857142857142857,0.032658834628594625,0.3807815625640917,0.03381187474781993,0.3678915368572702,0.03183294475820395,0.38883437810924143,0.039258114778810506,0.37988411867492095,0.037550347852773044,0.3857142857142857,0.032658834628594625,0.37021053247276076,0.030898494777442706,,,,,,,,,0.8626984126984126,0.056992011363001326,0.40476190476190477,0.03703703703703703,0.20952380952380953,0.026507883703439882,176.0,0.0,42.9,0.5676462121975466,0.26679841897233203,0.10455439953829483,0.278125,0.04984785880835583,0.4818181818181818,0.09078274047845604,0.4541005291005291,0.10278391562974121
strict,final_5x2,mayo_4class,drop_gt70_missing,none,pmm,none,balanced_rf,10,10,10,0.36783884392580046,0.033613251465084745,0.3714285714285714,0.026927006666665552,0.37076759012950816,0.032429398341821306,0.36107162693231887,0.03362902587755667,0.38465228537555957,0.04683617193753666,0.36994147009608425,0.043084809577149545,0.3714285714285714,0.026927006666665552,0.36783884392580046,0.033613251465084745,,,,,,,,,0.8920634920634921,0.04169500170337682,0.4166666666666667,0.04646605309590024,0.2119047619047619,0.03131318672788423,126.0,0.0,47.1,0.31622776601683744,0.3063241106719367,0.1276910285658854,0.3,0.08863353077576103,0.39545454545454545,0.040372462407497665,0.46957671957671954,0.0847593616063534
strict,final_5x2,mayo_4class,drop_gt70_missing,none,mean,adasyn,balanced_rf,10,10,10,0.3670833758129953,0.031459628783006524,0.3738095238095238,0.02379482203361785,0.37162946625775206,0.024413839328141885,0.36109413523367595,0.02670551372337663,0.38270512943308876,0.03353403293784153,0.36972039234998133,0.030674758679186467,0.3738095238095238,0.02379482203361785,0.3670833758129953,0.031459628783006524,,,,,,,,,0.9007936507936508,0.02704371468288479,0.4007936507936508,0.03892576446974116,0.2253968253968254,0.021557194484088212,172.8,3.5527766918597954,47.1,0.31622776601683744,0.32806324110671936,0.1311249887804697,0.303125,0.05714944468477168,0.42272727272727273,0.06173196602261626,0.4144179894179894,0.11403151299792402
strict,final_5x2,mayo_4class,drop_gt70_missing,none,pmm,adasyn,balanced_rf,10,10,10,0.36705906437564045,0.03080920750615692,0.37857142857142856,0.028009864407547998,0.3752116010974957,0.03048839494415386,0.36217175627054193,0.03176348419974317,0.3843179175752382,0.03826666998075817,0.3713873208964759,0.03824721286773222,0.37857142857142856,0.028009864407547998,0.36705906437564045,0.03080920750615692,,,,,,,,,0.8825396825396826,0.04669892944680684,0.40476190476190477,0.04717607010615611,0.21666666666666665,0.034299837054736396,172.8,3.5213633723318014,47.1,0.31622776601683744,0.29802371541501976,0.10527742986525694,0.303125,0.130145818326129,0.45227272727272727,0.06378949828794206,0.4148148148148148,0.07044801293237904
strict,final_5x2,mayo_4class,drop_gt70_missing,none,pmm,smote,balanced_rf,10,10,10,0.366317843287952,0.027713256662152033,0.376984126984127,0.021246532280699754,0.37345052092323316,0.02387805545356417,0.36225703779840723,0.026748877153450493,0.38727926485785463,0.027823596539100666,0.3766923959616837,0.02884082201476888,0.376984126984127,0.021246532280699754,0.366317843287952,0.027713256662152033,,,,,,,,,0.8825396825396826,0.0497467059197594,0.41507936507936505,0.04030377915050404,0.20793650793650792,0.03699922484031129,176.0,0.0,47.1,0.31622776601683744,0.27964426877470355,0.08735610074022311,0.30625,0.1158078509140608,0.43863636363636366,0.07729500570111945,0.44074074074074077,0.08176320050143589
strict,final_5x2,mayo_4class,all,none,mean,none,rf_balanced,10,10,10,0.3613848761946588,0.02909260889018018,0.39206349206349206,0.02056016849494756,0.3785167889062207,0.02595837215473147,0.35772900411474295,0.03153552218208115,0.3851245083857816,0.02731173042904479,0.3746630956271826,0.03113588094682516,0.39206349206349206,0.02056016849494756,0.3613848761946588,0.02909260889018018,,,,,,,,,0.8492063492063492,0.043950390809090314,0.396031746031746,0.03072657652536425,0.2119047619047619,0.02947094696642037,126.0,0.0,55.0,0.0,0.20434782608695654,0.1054644083093598,0.3125,0.08838834764831845,0.5613636363636364,0.0625172152599326,0.36732804232804234,0.11062020625324125
strict,final_5x2,mayo_4class,all,none,mean,none,extra_trees,10,10,10,0.3511953776899429,0.025158702837005283,0.3738095238095238,0.023498855017145444,0.36544602914280516,0.02665813362039889,0.34706307071170384,0.026531883801842952,0.3713840186892585,0.03326082061753717,0.35719007081438253,0.0317502960419043,0.3738095238095238,0.023498855017145444,0.3511953776899429,0.025158702837005283,,,,,,,,,0.8896825396825397,0.03674297472056435,0.39920634920634923,0.053443082259056,0.22698412698412698,0.03745045157499766,126.0,0.0,55.0,0.0,0.21324110671936758,0.11174292790015847,0.2625,0.08228507357554792,0.5068181818181818,0.07579544508048949,0.4222222222222222,0.058173661447707574
strict,final_5x2,mayo_4class,all,none,mean,none,easy_ensemble,10,10,10,0.3504694819572537,0.04802884550767616,0.34285714285714286,0.03661895549840905,0.3394922008661575,0.04013092775531554,0.3361746637619768,0.04214259485056898,0.3671961024908108,0.05985141519427975,0.35011277078393105,0.052576998112043395,0.34285714285714286,0.03661895549840905,0.3504694819572537,0.04802884550767616,,,,,,,,,0.965079365079365,0.07041212907469056,0.40714285714285714,0.05649867153501557,0.25,0.0418708777548794,126.0,0.0,55.0,0.0,0.3513833992094862,0.14787046743495985,0.396875,0.09996744261675064,0.27954545454545454,0.09343093086861122,0.37407407407407406,0.14506749102699124
strict,final_5x2,mayo_4class,all,none,mean,none,stacking,10,10,10,0.3500730976953803,0.029198056717663717,0.3253968253968254,0.026978939225358656,0.30369356374663126,0.03277478659226152,0.31381652904814245,0.028007350286745142,0.3475576066891977,0.031130841270121955,0.33597026794014684,0.03052871089567699,0.3253968253968254,0.026978939225358656,0.3500730976953803,0.029198056717663717,,,,,,,,,0.996031746031746,0.06911296549001669,0.4158730158730159,0.0460043706228236,0.2587301587301587,0.0421955598674643,126.0,0.0,55.0,0.0,0.36798418972332014,0.15200356634260392,0.30625,0.07034142923389222,0.175,0.1168976462029367,0.551058201058201,0.1734124237501586
strict,final_5x2,mayo_4class,all,none,mean,none,rf,10,10,10,0.33280380800761233,0.04183525377871898,0.37777777777777777,0.045545691463825054,0.3507005737955226,0.04573288922527944,0.3226638958202195,0.04389156642925368,0.35751411067212324,0.0478871184187094,0.3454143208070304,0.04892181355743041,0.37777777777777777,0.045545691463825054,0.33280380800761233,0.04183525377871898,,,,,,,,,0.8547619047619047,0.052251188741460425,0.4126984126984127,0.04582144993568459,0.2095238095238095,0.016815077864625085,126.0,0.0,55.0,0.0,0.15118577075098813,0.05965521220516609,0.26875,0.10845345904016976,0.6409090909090909,0.08003098573481371,0.27037037037037037,0.11639911011028872
strict,final_5x2,mayo_4class,all,none,mean,none,catboost,10,10,10,0.3278154866470084,0.023909408436590333,0.3595238095238095,0.02994213506226647,0.3445771572436425,0.026299332584306733,0.3244109639049024,0.02326236821161249,0.3516044719198802,0.026089028602146944,0.3430085568731923,0.02550433151821171,0.3595238095238095,0.02994213506226647,0.3278154866470084,0.023909408436590333,,,,,,,,,0.8746031746031745,0.055214371844209804,0.4325396825396825,0.047064674271579864,0.20793650793650792,0.0375624113212674,126.0,0.0,55.0,0.0,0.16956521739130434,0.07905577502074557,0.2875,0.0856450199628936,0.5340909090909091,0.08035304331665306,0.3201058201058201,0.07432821524635756
strict,final_5x2,mayo_4class,all,none,mean,none,catboost_balanced,10,10,10,0.3209306607744108,0.025649298853528263,0.34285714285714286,0.027947328351839693,0.3358750260963705,0.024798513756913346,0.31885516651564005,0.023595708042953904,0.33862471804540994,0.023471620387103504,0.32655757487997084,0.022268262420585567,0.34285714285714286,0.027947328351839693,0.3209306607744108,0.025649298853528263,,,,,,,,,0.9079365079365079,0.04539176844344385,0.4436507936507937,0.05257166926475761,0.21349206349206348,0.038781661191315486,126.0,0.0,55.0,0.0,0.1909090909090909,0.08199503946180767,0.290625,0.09322771181360186,0.45681818181818185,0.08466565800574855,0.3453703703703704,0.09845285081657278
